Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label,GPS_Location,Transaction_Hour,Transaction_Day,Transaction_Month,Amount_Balance_Ratio,High_Amount_Flag,High_Velocity_Flag,Geo_Anomaly_Flag,Risk_Amount_Interaction
39.36,2,39404.12,2,2,0,0.0,0.0,6.0,432.93,4.0,0,239.0,3323.66,3,0.429,1.0,1,57969,6,1,1,0.000998854971130655,0,0,0,16.88544
3.06,0,43550.62,4,0,5,0.0,0.0,14.0,384.72,3.0,2,174.0,1919.56,1,0.2547,0.0,0,45499,5,1,1,7.026145066475139e-05,0,1,0,0.7793819999999999
485.05,3,26569.57,1,2,3,0.0,0.0,9.0,86.64,4.0,0,48.0,131.73,3,0.591,0.0,1,46145,4,1,2,0.01825515975005429,1,0,0,286.66455
138.44,0,12279.94,0,3,2,0.0,0.0,14.0,297.59,3.0,0,190.0,1491.85,3,0.1644,1.0,0,51496,20,1,1,0.011272752737168327,0,1,0,22.759535999999997
16.92,1,11427.04,4,2,3,0.0,0.0,8.0,366.74,4.0,1,131.0,486.47,3,0.1972,0.0,1,1491,0,1,2,0.00148056884645136,0,0,0,3.336624
65.88,0,92262.82,2,3,2,0.0,0.0,9.0,43.17,4.0,1,191.0,4345.47,0,0.3978,0.0,1,33013,2,1,2,0.0007140393710123859,0,0,0,26.207064
373.53,2,94862.63,3,1,2,0.0,0.0,10.0,389.07,2.0,2,222.0,2746.9,1,0.4091,0.0,0,32564,23,1,1,0.003937546981914986,1,0,0,152.811123
23.42,0,13361.41,4,1,0,0.0,0.0,6.0,362.97,3.0,2,42.0,3904.27,3,0.6898,0.0,0,5409,7,1,1,0.0017526778477834463,0,0,0,16.155116
192.95,0,77198.27,0,1,2,0.0,0.0,2.0,130.8,1.0,1,102.0,4392.56,3,0.5741,0.0,0,6745,17,1,1,0.002499375965601747,0,0,0,110.77259500000001
424.96,1,63455.99,2,2,4,0.0,1.0,8.0,343.2,0.0,1,176.0,2763.92,1,0.8526,0.0,1,8486,5,1,1,0.006696819373247927,1,0,0,362.320896
12.25,2,8465.75,4,2,5,0.0,0.0,5.0,413.03,1.0,2,173.0,2072.59,1,0.7847,1.0,0,63363,3,1,2,0.0014468361531874685,0,0,0,9.612575
239.85,1,20256.96,4,0,1,0.0,0.0,14.0,370.29,4.0,2,71.0,4083.42,3,0.4844,0.0,1,43276,9,1,1,0.011839790383631916,1,1,0,116.18334
148.48,1,60422.41,4,2,1,0.0,0.0,10.0,475.09,0.0,1,198.0,3907.41,0,0.9288,0.0,1,17534,14,1,1,0.002457325728554545,0,0,0,137.908224
73.99,2,13844.06,1,0,2,0.0,0.0,11.0,275.2,0.0,0,104.0,1135.83,0,0.5421,1.0,0,60617,11,1,1,0.005344144409630583,0,0,0,40.109979
225.74,3,10907.14,2,0,5,0.0,0.0,5.0,74.96,3.0,3,23.0,3917.08,2,0.6798,0.0,0,45074,13,1,1,0.020694637215877318,0,0,0,153.458052
215.97,3,12395.08,2,4,3,0.0,0.0,13.0,95.87,3.0,2,196.0,3028.7,2,0.8861,0.0,1,32518,18,1,1,0.01742244322398694,0,0,0,191.371017
144.97,0,29384.07,2,0,1,0.0,0.0,13.0,286.83,0.0,2,73.0,4429.0,0,0.3439,0.0,0,33240,2,1,1,0.004933457704882105,0,0,0,49.855183
154.42,3,75659.73,2,4,3,0.0,0.0,5.0,163.67,0.0,2,165.0,3839.51,3,0.9367,0.0,1,8583,13,1,1,0.0020409530809443683,0,0,0,144.64521399999998
271.29,3,61878.81,3,4,0,0.0,0.0,10.0,379.33,4.0,3,236.0,445.26,3,0.6506,0.0,1,67350,8,1,1,0.004384144036641354,1,0,0,176.501274
159.5,1,99222.19,1,4,1,0.0,0.0,11.0,414.05,3.0,0,1.0,1703.54,1,0.2642,0.0,0,66782,4,1,1,0.0016074871207023278,0,0,0,42.1399
78.55,0,47020.37,1,0,2,0.0,0.0,7.0,367.58,4.0,0,127.0,4200.87,2,0.5513,0.0,1,32107,3,1,2,0.0016705170436335647,0,0,0,43.304615
138.48,0,92364.51,4,3,2,0.0,0.0,10.0,361.16,4.0,2,4.0,4497.03,2,0.4824,1.0,1,26291,0,1,2,0.0014992609254255186,0,0,0,66.802752
36.21,0,45626.58,0,1,4,0.0,0.0,6.0,480.37,3.0,0,63.0,4979.03,3,0.9887,0.0,1,34198,21,1,1,0.0007935989592259769,0,0,1,35.800827
107.66,2,42195.79,0,2,4,0.0,0.0,7.0,25.62,0.0,0,193.0,4139.76,1,0.8939,0.0,1,55709,23,1,1,0.0025513789082060507,0,0,0,96.237274
111.9,3,83947.94,3,3,2,0.0,1.0,5.0,141.94,4.0,3,78.0,70.02,2,0.6134,0.0,1,45330,15,1,1,0.0013329531022071273,0,0,0,68.63946
21.41,3,87747.09,2,0,1,0.0,1.0,10.0,222.5,3.0,2,68.0,1162.85,1,0.9771,0.0,1,62510,20,1,1,0.00024399391485330338,0,0,0,20.919711
217.91,1,15734.07,2,3,4,0.0,0.0,7.0,67.41,3.0,0,209.0,2849.59,0,0.9832,0.0,1,58789,21,1,1,0.0138486832279742,0,0,0,214.249112
110.83,2,4601.91,3,4,3,0.0,0.0,2.0,54.64,3.0,2,100.0,1639.08,0,0.5435,1.0,0,13181,16,1,1,0.02407824615297714,0,0,0,60.236104999999995
286.76,1,56899.94,3,2,4,0.0,0.0,8.0,29.1,4.0,0,72.0,2662.04,1,0.9727,1.0,1,5206,15,1,1,0.005039635549078802,1,0,0,278.931452
193.63,3,41242.9,3,0,0,0.0,1.0,8.0,10.32,3.0,3,37.0,2928.29,3,0.9952,1.0,1,58272,21,1,1,0.004694754860718797,0,0,0,192.70057599999998
94.43,1,51481.93,0,3,3,0.0,0.0,10.0,32.48,0.0,1,149.0,2363.69,2,0.9475,1.0,1,44025,18,1,1,0.001834200190237813,0,0,0,89.472425
84.92,1,95643.03,0,3,1,0.0,0.0,12.0,134.53,1.0,0,151.0,1601.48,0,0.3894,1.0,0,12468,2,1,1,0.0008878755945352784,0,0,0,33.067848000000005
13.93,1,42393.35,3,1,3,0.0,0.0,7.0,40.59,0.0,3,88.0,3446.73,2,0.7401,1.0,0,60065,19,1,1,0.0003285815208866276,0,0,0,10.309593
179.69,1,37545.91,3,1,2,0.0,0.0,6.0,212.53,3.0,0,35.0,3916.54,0,0.329,0.0,0,66143,10,1,1,0.004785746683282325,0,0,0,59.118010000000005
90.28,1,86187.82,1,2,4,0.0,0.0,10.0,293.12,0.0,1,145.0,1410.75,2,0.6962,0.0,0,48422,0,1,2,0.0010474676413947887,0,0,0,62.85293600000001
225.87,0,38746.23,4,4,4,0.0,0.0,10.0,351.86,0.0,2,21.0,49.32,0,0.9676,0.0,1,24801,23,1,1,0.005829319928160026,0,0,0,218.551812
80.87,3,50373.16,1,4,0,0.0,0.0,2.0,230.99,0.0,3,175.0,2836.94,0,0.6686,1.0,0,62670,12,1,1,0.001605386571210319,0,0,0,54.069682
278.22,3,97938.73,1,0,1,0.0,0.0,11.0,310.85,3.0,2,199.0,4491.95,0,0.3364,0.0,0,36143,18,1,1,0.0028407266387195478,1,0,0,93.593208
157.99,3,27788.97,2,1,5,0.0,1.0,2.0,229.74,4.0,2,58.0,1697.65,3,0.3252,1.0,1,62887,7,1,1,0.005685144676298679,0,0,0,51.378348
231.32,3,50201.17,1,1,0,1.0,0.0,8.0,183.73,4.0,2,57.0,2463.05,1,0.4557,1.0,1,50291,1,1,1,0.0046077689470395405,0,0,0,105.41252399999999
153.93,3,76967.71,4,0,3,0.0,0.0,7.0,111.23,3.0,1,59.0,3601.95,0,0.5267,0.0,0,57690,17,1,1,0.0019999035971890395,0,0,0,81.07493099999999
209.97,2,47233.26,3,0,5,0.0,0.0,10.0,453.51,3.0,3,151.0,3789.71,0,0.6561,0.0,0,43000,4,1,1,0.004445290346456153,0,0,0,137.761317
62.28,0,63879.59,4,1,0,0.0,0.0,8.0,246.32,4.0,2,99.0,2292.89,3,0.4218,0.0,1,11285,20,1,1,0.0009749440322952559,0,0,0,26.269704
66.97,3,5816.5,2,0,4,0.0,0.0,8.0,359.14,0.0,3,83.0,3053.63,2,0.7098,1.0,0,55296,4,1,2,0.0115118177911474,0,0,0,47.535306
37.18,0,78721.7,3,1,3,0.0,0.0,6.0,209.82,4.0,0,127.0,4584.41,3,0.842,1.0,1,40684,5,1,1,0.000472290711573663,0,0,1,31.30556
40.94,2,39497.54,0,2,1,0.0,0.0,2.0,440.06,0.0,3,152.0,705.89,0,0.8848,0.0,1,14972,22,1,1,0.0010364940071202631,0,0,0,36.223712
2.71,2,68954.44,1,2,1,0.0,0.0,7.0,166.71,3.0,0,166.0,2233.84,0,0.243,0.0,0,33664,17,1,1,3.930074262451229e-05,0,0,0,0.65853
74.05,2,19914.49,2,2,4,0.0,0.0,12.0,331.21,1.0,2,234.0,3180.57,2,0.9468,0.0,1,61409,8,1,2,0.003718211301855992,0,0,0,70.11054
84.6,1,26868.09,3,2,3,0.0,0.0,10.0,198.9,3.0,0,229.0,1960.75,3,0.6663,0.0,0,1164,3,1,2,0.0031485993757138777,0,0,0,56.36897999999999
66.46,3,47342.19,2,2,4,0.0,0.0,9.0,482.73,4.0,0,185.0,3669.16,0,0.5608,0.0,1,18680,5,1,2,0.0014037921821491114,0,0,0,37.270768
278.08,0,60163.67,1,0,4,0.0,0.0,13.0,411.15,2.0,1,150.0,1280.79,2,0.7302,0.0,0,22355,23,1,1,0.004621981638061008,1,0,0,203.054016
194.31,3,71991.93,2,3,0,0.0,0.0,11.0,203.58,1.0,1,5.0,3938.03,0,0.1129,0.0,0,9160,19,1,1,0.0026990150282812497,0,0,0,21.937599
149.94,0,44112.92,4,2,2,1.0,0.0,7.0,309.25,4.0,2,139.0,1911.53,0,0.6891,0.0,1,31054,9,1,1,0.003398927141364903,0,0,0,103.323654
22.99,1,26740.91,0,3,3,0.0,0.0,5.0,273.24,4.0,3,118.0,4342.24,2,0.6513,0.0,1,13040,22,1,1,0.0008596992511006132,0,0,0,14.973386999999999
188.75,2,58078.66,2,3,2,0.0,1.0,4.0,495.1,0.0,0,85.0,3935.53,3,0.1379,0.0,0,44449,9,1,1,0.003249846848277004,0,0,0,26.028624999999998
3.12,0,83015.43,4,3,0,0.0,0.0,10.0,294.78,3.0,0,151.0,3818.53,2,0.9931,0.0,1,9269,6,1,1,3.7582921838484264e-05,0,0,0,3.098472
16.32,0,60616.93,0,4,5,0.0,0.0,7.0,479.94,3.0,0,124.0,4161.55,2,0.9728,1.0,1,37922,4,1,1,0.00026922727318468313,0,0,0,15.876096
13.26,1,25272.17,4,3,3,1.0,1.0,11.0,422.51,4.0,1,178.0,2580.0,3,0.1674,0.0,1,56983,18,1,1,0.0005246670678826598,0,0,0,2.219724
122.76,1,87642.46,2,4,0,0.0,0.0,2.0,47.95,1.0,2,233.0,3009.57,3,0.4811,0.0,0,10855,21,1,1,0.001400674961942397,0,0,0,59.059836000000004
108.66,2,66669.29,3,3,0,0.0,1.0,12.0,188.49,4.0,1,126.0,2585.47,0,0.5362,0.0,1,51916,16,1,1,0.0016298114197493367,0,0,0,58.263492
12.56,1,93269.93,2,0,2,0.0,1.0,11.0,489.13,3.0,3,127.0,460.01,0,0.7147,1.0,0,57935,4,1,2,0.00013466146418825246,0,0,0,8.976632
142.77,2,61979.8,3,2,5,0.0,0.0,9.0,181.04,4.0,2,229.0,54.41,1,0.009,0.0,1,46789,6,1,1,0.0023034552635654913,0,0,0,1.28493
161.85,3,77610.09,3,3,5,0.0,0.0,12.0,36.69,0.0,3,159.0,1942.84,1,0.9655,0.0,1,21200,7,1,2,0.0020853978471375677,0,0,0,156.266175
30.28,3,13060.6,0,0,4,0.0,0.0,1.0,443.56,0.0,1,80.0,2272.73,2,0.7358,1.0,0,14631,6,1,1,0.0023182458504318,0,0,0,22.280024
166.18,2,63131.88,4,2,1,0.0,0.0,12.0,12.57,4.0,1,211.0,571.56,0,0.422,0.0,1,29792,14,1,1,0.002632225870259681,0,0,0,70.12796
16.92,3,49474.8,4,3,2,0.0,0.0,5.0,353.62,0.0,3,77.0,4417.05,1,0.6684,0.0,0,48889,11,1,1,0.00034198537466801954,0,0,0,11.309328
17612.100000000002,3,7083.27,1,0,1,0.0,0.0,14.0,350.24,4.0,0,28.0,3495.92,2,0.7843,0.0,1,57681,6,1,2,2.4860853694170326,1,1,0,13813.170030000001
43.41,0,73929.24,4,2,4,0.0,0.0,3.0,100.88,0.0,2,81.0,2177.78,2,0.9855,1.0,1,66401,1,1,1,0.0005871751532255271,0,0,0,42.780555
33.44,1,12840.63,4,1,2,0.0,1.0,2.0,197.49,0.0,0,88.0,4872.98,2,0.6292,0.0,0,40365,18,1,1,0.0026040307967135014,0,0,1,21.040447999999998
182.65,2,12324.93,0,3,1,1.0,0.0,9.0,29.11,4.0,2,39.0,4398.14,3,0.5065,0.0,1,7876,22,1,1,0.014818354477106393,0,0,0,92.512225
58.41,0,23513.61,4,3,5,0.0,0.0,11.0,212.51,2.0,0,9.0,4038.37,0,0.8091,0.0,0,34474,1,1,1,0.002483987614508597,0,0,0,47.259531
68.78,3,56397.68,1,1,5,0.0,0.0,1.0,499.66,4.0,3,125.0,3923.62,3,0.4104,0.0,1,46243,6,1,1,0.0012195320883396563,0,0,0,28.227312
1.99,0,79775.17,3,2,1,0.0,0.0,14.0,357.79,0.0,2,188.0,229.92,0,0.0289,0.0,0,15911,3,1,2,2.4944792411067116e-05,0,1,0,0.057511
57.11,0,25110.2,4,4,2,0.0,0.0,6.0,206.69,4.0,2,215.0,2579.82,0,0.3445,0.0,1,54922,22,1,1,0.0022742839848354517,0,0,0,19.674394999999997
165.5,1,12202.76,0,2,1,0.0,0.0,11.0,371.03,2.0,3,47.0,4434.47,0,0.9679,0.0,1,24451,5,1,1,0.013561394193265026,0,0,0,160.18744999999998
0.95,2,93806.13,4,1,4,0.0,0.0,4.0,230.42,2.0,0,146.0,3108.13,3,0.3403,1.0,0,63416,15,1,1,1.0127161975854074e-05,0,0,0,0.323285
93.41,3,35226.94,0,1,1,0.0,0.0,1.0,46.35,1.0,3,1.0,2586.86,0,0.8929,0.0,1,45723,17,1,1,0.0026515884834594355,0,0,0,83.405789
80.69,3,88009.1,0,2,5,0.0,0.0,10.0,349.71,2.0,0,97.0,3894.38,1,0.3889,0.0,0,12114,2,1,1,0.0009168265914934762,0,0,0,31.380341
115.88,2,32156.78,2,2,0,0.0,0.0,2.0,374.18,1.0,3,61.0,4809.03,1,0.2468,0.0,0,26028,9,1,2,0.0036034825787103464,0,0,1,28.599183999999997
43.1,0,34085.68,0,0,0,0.0,0.0,12.0,407.69,1.0,0,44.0,3759.37,0,0.1925,1.0,0,39719,7,1,1,0.0012644235226193926,0,0,0,8.296750000000001
158.98,3,81049.51,0,0,5,0.0,0.0,11.0,409.16,4.0,3,139.0,4980.33,1,0.3285,0.0,1,38743,3,1,2,0.0019614929011550946,0,0,1,52.22493
274.38,0,91330.01,2,0,3,0.0,0.0,1.0,71.37,4.0,3,127.0,4531.15,2,0.1361,0.0,1,69638,1,1,2,0.0030042370055909816,1,0,1,37.343118
38.88,3,1685.09,0,0,2,0.0,1.0,14.0,21.68,1.0,3,70.0,3171.88,0,0.0426,1.0,0,41412,9,1,1,0.023059267298898636,0,1,0,1.656288
4.36,3,53379.54,0,3,5,0.0,0.0,14.0,321.26,3.0,2,62.0,2991.34,3,0.8654,1.0,1,41813,5,1,1,8.1677705021343e-05,0,1,0,3.773144
9.6,1,60337.62,3,4,5,0.0,0.0,1.0,139.93,2.0,3,118.0,1243.63,3,0.7452,0.0,0,24065,1,1,2,0.0001591020808894867,0,0,0,7.153919999999999
117.48,3,63749.98,3,0,4,0.0,0.0,3.0,340.04,0.0,3,133.0,3161.04,1,0.7881,1.0,0,2245,3,1,1,0.001842795200952205,0,0,0,92.585988
5.55,1,33240.75,3,0,1,0.0,0.0,7.0,131.52,4.0,2,97.0,4917.2,2,0.6292,0.0,1,34320,4,1,1,0.00016695871908067414,0,0,1,3.49206
403.06,2,54449.8,1,1,4,0.0,0.0,1.0,205.47,4.0,2,110.0,4024.96,1,0.1931,0.0,1,19319,5,1,2,0.0074022787543984656,1,0,0,77.83088599999999
105.87,0,81693.33,1,3,0,0.0,0.0,8.0,339.62,4.0,0,184.0,4340.95,2,0.9068,0.0,1,17243,4,1,1,0.0012959283710387245,0,0,0,96.00291600000001
268.34,2,63960.33,4,1,4,0.0,0.0,4.0,261.92,0.0,3,219.0,2544.24,0,0.6302,0.0,0,36986,13,1,1,0.004195347407566415,1,0,0,169.10786799999997
6.68,0,47773.17,4,2,0,0.0,0.0,6.0,219.96,3.0,2,225.0,4361.49,1,0.071,0.0,0,4735,8,1,2,0.0001398245118648843,0,0,0,0.4742799999999999
42.03,3,44800.76,2,0,4,0.0,0.0,9.0,277.78,3.0,2,159.0,2968.69,3,0.8372,0.0,0,63070,13,1,1,0.0009381327876404855,0,0,0,35.187516
1.18,3,40995.69,0,1,5,0.0,0.0,4.0,14.86,3.0,3,125.0,725.79,0,0.0255,1.0,0,48578,19,1,1,2.878281149039105e-05,0,0,0,0.030089999999999995
10.69,1,62956.92,0,2,0,0.0,0.0,11.0,154.64,3.0,2,187.0,887.11,2,0.5307,0.0,0,46038,6,1,2,0.00016979595259817987,0,0,0,5.673182999999999
416.45,2,24158.92,2,2,3,0.0,0.0,7.0,481.05,0.0,2,104.0,417.7,0,0.723,0.0,0,13715,20,1,1,0.017237225951079307,1,0,0,301.09335
74.94,1,43287.95,1,1,2,0.0,0.0,9.0,165.04,4.0,2,144.0,417.34,0,0.9833,0.0,1,19768,3,1,1,0.0017311577203882285,0,0,0,73.688502
314.04,0,46329.37,3,4,0,0.0,0.0,13.0,199.81,3.0,0,170.0,3256.6,1,0.9617,1.0,1,61862,11,1,1,0.006778275243646878,1,0,0,302.012268
27.71,2,47109.47,0,3,0,0.0,0.0,8.0,14.87,2.0,2,217.0,500.98,0,0.7396,0.0,0,46456,8,1,1,0.0005881919666689804,0,0,0,20.494316
70.53,1,58109.66,0,0,0,0.0,0.0,1.0,250.57,4.0,3,177.0,2042.51,0,0.6318,0.0,1,45199,1,1,1,0.0012137187910101176,0,0,0,44.560854000000006
14.12,1,97703.57,3,4,1,0.0,0.0,6.0,99.19,3.0,1,102.0,2538.77,0,0.4572,0.0,0,4643,9,1,1,0.00014451729330572765,0,0,0,6.455664
133.35,0,89747.58,0,1,2,0.0,0.0,7.0,46.33,4.0,3,110.0,716.45,1,0.7255,0.0,1,35369,5,1,1,0.0014858173800632833,0,0,0,96.745425
85.25,2,82386.09,4,1,0,0.0,0.0,1.0,316.61,4.0,2,51.0,4762.48,1,0.9258,0.0,1,19635,5,1,1,0.0010347494977671866,0,0,1,78.92445
60.4,0,66678.53,1,2,4,0.0,0.0,7.0,192.25,0.0,3,215.0,4914.3,0,0.0922,0.0,0,20976,19,1,1,0.0009058252210236035,0,0,1,5.56888
143.41,2,8809.98,2,0,5,0.0,0.0,3.0,359.42,1.0,0,80.0,278.4,3,0.5552,0.0,0,27072,18,1,1,0.016276282547457832,0,0,0,79.621232
103.33,1,5342.81,1,0,3,0.0,0.0,14.0,103.6,3.0,0,227.0,145.52,3,0.4722,1.0,0,11142,5,1,2,0.01933639107677855,0,1,0,48.792426
1.29,3,83815.34,2,0,0,0.0,0.0,10.0,170.2,1.0,1,49.0,1468.23,0,0.2463,1.0,0,13826,22,1,1,1.539079372828735e-05,0,0,0,0.317727
77.79,2,57455.68,2,1,4,1.0,0.0,11.0,372.7,4.0,3,207.0,2579.22,2,0.1496,0.0,1,13674,0,1,2,0.0013538895738493767,0,0,0,11.637384000000003
177.99,3,69959.25,1,2,2,0.0,1.0,5.0,62.24,2.0,1,208.0,4042.64,3,0.0076,1.0,0,69908,16,1,1,0.0025441590045775994,0,0,0,1.352724
215.98,2,30859.05,3,3,1,0.0,1.0,1.0,219.99,4.0,0,13.0,4308.05,1,0.2597,1.0,1,50685,4,1,1,0.00699869248429604,0,0,0,56.090005999999995
118.21,0,99090.89,3,1,0,0.0,0.0,5.0,492.99,4.0,0,74.0,3128.37,0,0.4822,0.0,1,65870,6,1,2,0.001192933145184737,0,0,0,57.000862
1.51,1,15180.11,2,2,3,0.0,0.0,6.0,327.13,4.0,2,83.0,3284.88,1,0.289,0.0,1,41,3,1,1,9.946571759245536e-05,0,0,0,0.43638999999999994
36.23,1,1803.87,0,3,3,0.0,0.0,13.0,165.99,2.0,1,50.0,4128.92,2,0.4803,0.0,0,10984,15,1,1,0.020073467895194666,0,0,0,17.401269
26.81,3,94170.11,4,2,3,1.0,0.0,1.0,313.45,2.0,1,141.0,4207.75,2,0.6726,0.0,0,61786,7,1,2,0.0002846945310509773,0,0,0,18.032405999999998
242.3,3,29412.4,4,1,2,1.0,0.0,1.0,266.29,0.0,1,105.0,4147.6,0,0.8152,1.0,0,17750,9,1,1,0.008237741981545825,1,0,0,197.52296
47.24,1,81711.99,3,1,1,0.0,0.0,9.0,337.25,4.0,0,194.0,3141.21,3,0.6758,1.0,1,11258,3,1,1,0.000578121055171277,0,0,0,31.924792
73.29,3,17114.8,0,1,5,0.0,0.0,11.0,271.74,1.0,2,208.0,2798.07,1,0.9418,0.0,1,48172,16,1,1,0.004282008436649178,0,0,0,69.024522
104.33,1,10998.72,2,4,1,0.0,0.0,3.0,52.72,4.0,3,236.0,3180.2,1,0.4059,0.0,1,15990,11,1,1,0.009484786885484358,0,0,0,42.347547
30.98,1,69982.58,3,1,2,0.0,0.0,7.0,463.75,2.0,1,179.0,1554.27,3,0.8012,1.0,0,16959,23,1,1,0.000442675267541329,0,0,0,24.821176
135.65,1,18653.69,1,4,2,0.0,0.0,1.0,270.51,2.0,2,148.0,3369.44,0,0.8987,0.0,1,32697,10,1,1,0.007271629815344024,0,0,0,121.90865500000001
207.9,3,61040.16,0,2,4,0.0,0.0,7.0,168.18,2.0,0,107.0,4258.97,2,0.7722,0.0,0,46232,19,1,1,0.0034058985772878496,0,0,0,160.54038
31.29,2,42734.23,1,1,0,1.0,0.0,10.0,137.37,2.0,2,206.0,56.66,0,0.7839,0.0,0,72967,5,1,2,0.0007321827915750072,0,0,0,24.528231
10.42,0,1130.11,2,1,5,0.0,0.0,11.0,117.09,1.0,1,153.0,320.43,0,0.1544,0.0,0,6331,5,1,2,0.00921218979586424,0,0,0,1.608848
6.5,2,15746.05,0,2,3,0.0,0.0,5.0,217.55,2.0,0,73.0,113.24,0,0.9706,0.0,1,32226,11,1,1,0.0004127757262471384,0,0,0,6.3089
209.36,1,32428.55,3,3,5,0.0,0.0,9.0,315.94,1.0,0,160.0,2246.23,0,0.6234,0.0,0,35890,0,1,1,0.0064558404294848375,0,0,0,130.515024
51.76,3,63767.82,3,2,0,1.0,0.0,5.0,251.07,2.0,1,164.0,985.04,1,0.0202,0.0,0,8900,18,1,1,0.0008116819473843172,0,0,0,1.0455519999999998
123.62,1,84194.0,2,2,3,0.0,0.0,3.0,469.47,4.0,3,150.0,2032.53,0,0.2891,0.0,1,31297,23,1,1,0.0014682582101074885,0,0,0,35.738542
305.57,2,80142.73,1,1,1,0.0,0.0,5.0,161.26,1.0,3,52.0,3333.17,3,0.3838,0.0,0,70916,5,1,2,0.00381277487334318,1,0,0,117.27776599999999
74.76,0,58486.82,3,4,4,0.0,0.0,12.0,234.36,0.0,3,117.0,2227.77,3,0.4267,0.0,0,63516,4,1,2,0.0012782148488351935,0,0,0,31.900092000000004
16.79,0,69995.07,3,2,1,0.0,0.0,9.0,160.38,0.0,2,183.0,3513.99,0,0.4119,0.0,0,64312,20,1,1,0.000239870609878526,0,0,0,6.915800999999999
16.38,0,83870.45,2,1,1,0.0,1.0,14.0,191.7,0.0,2,32.0,2560.68,2,0.9927,0.0,1,27413,8,1,1,0.00019529887703145706,0,1,0,16.260426
17.54,0,19359.52,2,1,3,0.0,0.0,1.0,427.3,3.0,3,11.0,2556.99,2,0.1154,0.0,0,12286,17,1,1,0.0009059674017020203,0,0,0,2.024116
51.97,2,7095.47,0,3,2,0.0,0.0,4.0,387.13,1.0,2,83.0,4734.65,2,0.2013,0.0,0,9103,7,1,1,0.007323359360358037,0,0,1,10.461561
58.11,1,7437.05,2,3,3,0.0,0.0,6.0,173.97,3.0,1,162.0,2781.45,1,0.8586,0.0,1,21078,8,1,1,0.00781253151027487,0,0,0,49.893246
130.17,3,19164.03,1,2,2,0.0,0.0,5.0,419.58,0.0,2,92.0,2275.08,2,0.6871,1.0,0,9084,9,1,1,0.006792058243582191,0,0,0,89.439807
47.62,3,31987.91,4,2,0,0.0,0.0,8.0,179.92,3.0,3,70.0,1601.69,1,0.9472,0.0,1,33435,8,1,2,0.0014886409071143717,0,0,0,45.105664
159.47,1,35799.2,4,0,5,0.0,1.0,4.0,257.66,0.0,3,167.0,4295.03,2,0.0861,0.0,0,7773,5,1,2,0.004454444388578835,0,0,0,13.730367
59.45,3,10907.72,3,4,2,0.0,0.0,11.0,349.84,4.0,1,15.0,888.94,3,0.935,0.0,1,11380,2,1,2,0.0054497686254666,0,0,0,55.585750000000004
21.68,2,1507.89,3,2,2,0.0,1.0,3.0,120.31,3.0,0,103.0,3547.11,3,0.3441,1.0,0,29955,5,1,1,0.014368177932122287,0,0,0,7.460088
40.69,3,38190.87,3,3,5,0.0,1.0,14.0,411.91,1.0,1,195.0,1534.02,2,0.0872,1.0,0,28084,6,1,1,0.0010654099943260174,0,1,0,3.548168
21.62,3,63947.76,2,0,3,0.0,0.0,7.0,78.71,4.0,0,86.0,1156.49,3,0.1457,1.0,1,62966,20,1,1,0.00033808317784426154,0,0,0,3.1500340000000002
332.79,1,31117.52,4,3,5,0.0,0.0,7.0,291.85,2.0,1,144.0,244.51,2,0.9759,0.0,1,31654,11,1,1,0.010694274663448005,1,0,0,324.769761
639.72,3,24298.98,0,2,4,0.0,0.0,5.0,396.31,0.0,3,182.0,686.81,2,0.3846,0.0,0,8054,5,1,1,0.026325947593372506,1,0,0,246.036312
87.24,3,60280.81,3,2,1,0.0,0.0,7.0,486.23,2.0,2,34.0,4000.74,0,0.9513,1.0,1,26819,4,1,2,0.0014472027299777496,0,0,0,82.991412
15.43,2,93607.19,4,3,0,0.0,0.0,2.0,384.24,4.0,3,36.0,3064.13,3,0.9983,0.0,1,70046,0,1,2,0.00016483600420005983,0,0,0,15.403768999999999
37.85,0,72226.91,4,0,3,0.0,0.0,8.0,190.56,4.0,0,14.0,843.95,3,0.1848,1.0,1,7911,18,1,1,0.0005240356532537076,0,0,0,6.99468
123.07,1,88694.08,1,4,0,0.0,0.0,1.0,390.28,3.0,3,231.0,367.66,1,0.9333,0.0,1,67697,4,1,1,0.001387562872709512,0,0,0,114.86123099999999
67.25,0,38305.62,0,2,5,0.0,0.0,13.0,57.67,4.0,1,221.0,2427.3,1,0.1169,0.0,1,64381,15,1,1,0.0017555712302468867,0,0,0,7.861525
47.41,0,84064.32,4,1,0,0.0,0.0,4.0,469.58,4.0,0,85.0,2928.01,3,0.6369,0.0,1,67680,2,1,2,0.000563966211036846,0,0,0,30.195428999999997
21.22,1,18854.2,4,4,0,0.0,0.0,11.0,56.5,4.0,2,234.0,3625.34,3,0.2524,0.0,1,53808,5,1,2,0.0011254189825618396,0,0,0,5.355928
68.92,0,50712.48,2,2,1,1.0,0.0,4.0,448.6,2.0,3,179.0,1152.04,3,0.7846,1.0,0,64744,2,1,2,0.001359007506485455,0,0,0,54.074632
