Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label,IP_Address,GPS_Location
77e569b6-1f5c-40a6-9fa6-14c46cb89e4a,503052.0,56.62,ATM Withdrawal,01-01-2025 04:03,68263.93,Laptop,Tokyo,Food,0.0,0.0,1.0,197.92,0.0,Visa,51.0,4264.95,Password,0.2526,0.0,0,122.173.113.86,"83.9694365, -1.337827"
be60d7f9-2d0a-49b9-bdf0-404ce89a7956,731211.0,292.59,Online,02-01-2025 08:09,59609.61,POS,Mumbai,Gaming,0.0,0.0,6.0,427.1,2.0,Visa,119.0,1971.29,Biometric,0.7806,0.0,0,123.154.233.54,"16.7527295, -33.570601"
9bb1e4da-de76-4681-acb3-45b2ad498e2e,72203.0,76.52,Bank Transfer,02-01-2025 04:32,10766.52,Mobile,New York,Food,0.0,0.0,13.0,255.65,4.0,Discover,102.0,1056.44,Biometric,0.3231,0.0,1,173.141.62.129,"49.289146, -166.348260"
3d8fdfd2-cb20-4446-86c9-1f542d2a8a68,281288.0,158.68,ATM Withdrawal,01-01-2025 15:06,96653.31,Tablet,Tokyo,Gaming,0.0,0.0,2.0,229.41,3.0,Discover,174.0,2099.16,Password,0.2002,0.0,0,154.131.163.80,"29.289383, -127.503155"
cd8813e7-1872-4af0-b541-42f6a97f987f,954266.0,247.98,Bank Transfer,01-01-2025 01:19,3869.25,Tablet,Tokyo,Shopping,0.0,0.0,1.0,59.36,1.0,Amex,168.0,2349.16,Biometric,0.2073,1.0,0,138.112.122.158,"42.0689355, 43.465916"
3f790e4a-bebd-4652-a288-55d5720eb1bd,957376.0,3.88,Bank Transfer,01-01-2025 20:02,30312.14,Tablet,Mumbai,Bills,0.0,0.0,12.0,205.38,1.0,Mastercard,38.0,4366.98,Password,0.6418,0.0,0,139.181.94.158,"58.014266, -7.491634"
9c36beab-083a-42e1-a807-3bb447dccab5,436390.0,41.28,POS,01-01-2025 17:02,54588.52,Laptop,New York,Travel,0.0,0.0,4.0,184.53,0.0,Visa,23.0,2415.53,PIN,0.8845,1.0,1,77.174.232.51,"-46.2884385, -111.927302"
e40a6b61-fd13-4aac-925b-f07f6d00fc47,563054.0,2.94,Bank Transfer,01-01-2025 15:25,89515.82,ATM,Tokyo,Travel,0.0,0.0,4.0,207.17,2.0,Visa,124.0,3711.98,OTP,0.5066,0.0,0,182.205.246.60,"35.8017765, -16.488997"
5f07035c-a946-4a7b-a662-843f1c445ad5,7081.0,138.11,Online,01-01-2025 01:51,30925.7,ATM,Sydney,Food,0.0,0.0,10.0,58.27,1.0,Visa,43.0,3150.85,Biometric,0.6077,0.0,0,186.108.11.11,"22.2466145, -163.732276"
08c2e4ef-1492-431a-9420-1c695d254bad,616856.0,459.23,Online,01-01-2025 10:16,25590.24,Mobile,London,Travel,0.0,1.0,2.0,31.11,2.0,Visa,55.0,3650.31,Biometric,0.5741,0.0,0,61.43.245.222,"-44.1794435, -106.253587"
d3f904a4-a876-4913-9870-4e05fb65c2a3,830135.0,131.71,ATM Withdrawal,01-01-2025 16:51,95789.52,Laptop,New York,Food,0.0,0.0,14.0,116.13,2.0,Mastercard,153.0,2530.9,Password,0.1211,1.0,0,131.114.121.100,"-24.950442, -150.429170"
e1013f53-721a-4e14-b842-27c190ea6035,183463.0,282.25,Bank Transfer,01-01-2025 17:47,53316.55,Tablet,London,Shopping,0.0,0.0,6.0,454.75,0.0,Visa,128.0,2986.63,PIN,0.6796,1.0,0,182.32.111.124,"58.926761, -59.390984"
d61ebe94-2fc9-4eae-b416-030583fb8a4a,277220.0,121.51,ATM Withdrawal,01-01-2025 13:29,19795.88,Mobile,Mumbai,Bills,1.0,0.0,11.0,208.46,0.0,Mastercard,139.0,314.29,Password,0.3996,0.0,0,179.48.176.184,"-87.182795, 138.108405"
5253edfe-d525-4eb3-bb22-1b69ab98910e,914658.0,7.38,POS,01-01-2025 21:34,36166.99,Laptop,Tokyo,Bills,0.0,0.0,7.0,490.39,3.0,Visa,211.0,1465.65,PIN,0.8796,1.0,1,182.179.18.170,"43.0671305, 51.955024"
6b2c2420-0227-4977-93db-d8f941e7f5f2,684276.0,19.48,Online,01-01-2025 10:15,69084.28,POS,Sydney,Electronics,0.0,0.0,10.0,254.87,3.0,Amex,88.0,3787.01,OTP,0.909,0.0,1,211.48.222.127,"-68.422903, -63.174979"
e4e735e7-c127-4059-8bb3-d65bb7f02716,170874.0,121.91,Online,01-01-2025 13:13,68970.7,Mobile,New York,Food,1.0,0.0,14.0,318.02,2.0,Visa,97.0,320.29,Biometric,0.5376,0.0,0,197.168.5.118,"69.657631, 70.206456"
4909f5a9-f821-4970-bdbf-6769b90e890a,103568.0,104.38,ATM Withdrawal,01-01-2025 10:18,39491.92,Mobile,Sydney,Travel,0.0,0.0,3.0,99.51,3.0,Visa,231.0,4838.86,Password,0.9049,1.0,1,150.253.62.13,"46.8336945, 64.903396"
5b58f370-b7e7-4ca1-9b6c-8669d2d6e17d,372632.0,41.9,ATM Withdrawal,01-01-2025 21:51,30477.23,Mobile,Tokyo,Gaming,0.0,0.0,13.0,48.59,4.0,Visa,217.0,1995.45,OTP,0.3546,0.0,1,177.84.9.173,"-87.997705, -34.912837"
9289b5dd-94c7-4024-aa67-3a49c0170756,473551.0,118.84,POS,01-01-2025 13:49,65978.95,POS,New York,Gaming,0.0,0.0,9.0,94.5,4.0,Discover,156.0,1733.18,PIN,0.7704,1.0,1,36.68.3.249,"58.619119, -68.081095"
41a82f62-a75a-449c-b5ef-7c6c142af7ca,811507.0,45.44,POS,01-01-2025 12:24,81421.96,Tablet,New York,Gaming,0.0,0.0,6.0,360.53,4.0,Amex,237.0,1771.28,OTP,0.2373,1.0,1,114.9.205.70,"-66.541608, -83.404427"
a0e063c7-ec64-4ee3-a8ce-ddb29fd1df48,825719.0,220.18,Online,02-01-2025 00:28,5819.7,POS,Mumbai,Shopping,0.0,0.0,4.0,314.33,3.0,Visa,57.0,4767.69,Password,0.5437,0.0,0,72.155.183.148,"-25.562000, 72.932928"
8be8b849-0889-4e43-b89c-770957dd1e45,51562.0,54.15,POS,02-01-2025 08:16,16812.58,Mobile,London,Bills,1.0,0.0,8.0,449.15,2.0,Discover,133.0,255.32,OTP,0.0057,0.0,0,163.103.30.195,"68.1687475, -89.532383"
77180ffc-cf2c-4c2f-8775-d8dee43c2faa,660872.0,9.06,Online,01-01-2025 01:28,73974.94,Laptop,London,Gaming,0.0,0.0,12.0,307.97,4.0,Visa,123.0,4816.88,Password,0.0072,1.0,1,71.65.117.186,"1.909868, 155.215669"
18983a05-4c73-4385-8a7c-1b92b4ca4a6c,780870.0,53.57,Bank Transfer,02-01-2025 03:49,83709.6,Tablet,Sydney,Travel,0.0,0.0,14.0,451.44,4.0,Visa,113.0,819.9,PIN,0.9945,0.0,1,76.227.122.52,"35.4265315, -139.312597"
24536823-178a-4c8a-b21c-8e1d1e9913fe,911265.0,3.91,POS,02-01-2025 08:41,25333.49,ATM,Tokyo,Gaming,0.0,0.0,1.0,303.62,2.0,Amex,142.0,2633.32,Password,0.5962,0.0,0,97.238.230.207,"-22.147535, -60.135398"
33460525-84eb-4b92-83aa-e3901b747222,948594.0,111.96,Bank Transfer,01-01-2025 20:34,94864.12,POS,Tokyo,Gaming,0.0,1.0,9.0,331.61,3.0,Visa,236.0,2228.9,PIN,0.0666,0.0,0,178.70.144.64,"-56.747721, -75.204176"
1fd38d56-1e6f-4353-8a4c-f577c9aa9da7,978372.0,70.73,POS,02-01-2025 06:43,64799.43,Tablet,New York,Bills,0.0,0.0,6.0,465.19,0.0,Mastercard,218.0,1365.36,Password,0.4391,0.0,0,50.191.87.250,"31.316540, 20.163813"
54278f1f-a156-4a59-bd4b-dc623cd19764,94194.0,39.27,ATM Withdrawal,01-01-2025 04:03,55094.3,POS,London,Bills,0.0,0.0,6.0,476.4,4.0,Mastercard,85.0,3171.14,OTP,0.5707,0.0,1,35.37.106.176,"61.9361815, 64.351917"
09460094-31a5-4f8b-a63b-dfa41f21fc32,352551.0,154.28,Online,02-01-2025 02:32,61369.32,POS,Sydney,Food,0.0,0.0,5.0,162.29,2.0,Mastercard,85.0,4702.07,OTP,0.9313,0.0,1,34.78.33.232,"19.531931, -29.032829"
9826fae1-a2da-4e76-8108-753578b4798d,620204.0,42.09,Bank Transfer,01-01-2025 06:45,86013.55,Laptop,London,Electronics,0.0,0.0,9.0,153.85,3.0,Amex,17.0,2142.58,Biometric,0.8944,0.0,1,83.105.99.243,"83.7727655, 9.760364"
f9503b58-2c90-4896-9d5d-9388026e0bb7,72461.0,48.23,POS,01-01-2025 15:15,48800.19,Laptop,Tokyo,Bills,0.0,0.0,14.0,302.04,2.0,Discover,227.0,3829.13,Biometric,0.3994,0.0,0,4.6.34.142,"-30.127524, 99.961255"
fd4b855f-0756-41bc-b576-0386e2e044fe,963277.0,364.05,Online,02-01-2025 03:52,83399.81,Laptop,Sydney,Shopping,0.0,0.0,7.0,96.45,4.0,Visa,193.0,4725.14,OTP,0.5916,0.0,1,147.63.9.119,"41.421138, -43.883919"
00259647-c034-451a-9320-9514a3ba1c5d,37894.0,120.46,POS,02-01-2025 09:15,23770.14,POS,Tokyo,Shopping,0.0,0.0,1.0,432.41,4.0,Amex,100.0,863.81,OTP,0.6402,1.0,1,77.85.173.237,"-89.223191, 20.420940"
0ee0ac99-fd45-4aeb-9673-8c2134d1a4c5,816286.0,41.25,Online,02-01-2025 06:58,87990.64,Laptop,Mumbai,Travel,0.0,0.0,5.0,37.49,0.0,Amex,176.0,941.77,PIN,0.3467,0.0,0,13.33.87.39,"-24.219726, -12.793240"
b2a4031b-3d15-49d1-a067-1061283e919a,968038.0,59.53,Bank Transfer,01-01-2025 17:28,7610.38,POS,Mumbai,Travel,0.0,0.0,10.0,394.51,4.0,Discover,44.0,4953.39,OTP,0.6024,0.0,1,93.204.109.127,"-21.271126, 28.711327"
801fe12b-9820-4b7e-a4b7-496093f202e5,70758.0,148.28,POS,02-01-2025 08:08,47056.11,ATM,London,Food,0.0,0.0,8.0,319.75,4.0,Mastercard,8.0,4673.06,PIN,0.2574,0.0,1,121.236.241.136,"-13.924052, 82.737956"
42b1ddd5-c78e-4287-b568-9764e4e40071,87114.0,26.5,ATM Withdrawal,01-01-2025 19:15,23978.5,Laptop,Tokyo,Gaming,0.0,0.0,11.0,308.04,0.0,Amex,206.0,1518.06,PIN,0.5955,1.0,0,214.167.107.121,"-74.171764, 27.571749"
66346a90-e42b-4d9f-9d20-9207a994d6e7,125864.0,74.97,POS,01-01-2025 05:35,82697.62,Mobile,London,Travel,0.0,0.0,12.0,285.83,1.0,Discover,189.0,472.75,Password,0.5817,0.0,0,47.241.159.76,"-80.2270205, -46.752427"
bf2d3251-abeb-4b98-a7a9-4c8d70bb56fe,66671.0,63.87,ATM Withdrawal,01-01-2025 00:37,963.89,Laptop,New York,Electronics,0.0,0.0,14.0,401.95,3.0,Amex,186.0,2882.79,Password,0.1302,0.0,0,102.129.50.210,"49.329947, -0.221630"
5bbe8a4c-99b1-437e-9a24-3cbc6aa815ec,128222.0,52.4,POS,01-01-2025 00:54,14057.73,POS,Mumbai,Travel,0.0,0.0,10.0,79.02,3.0,Amex,166.0,3184.9,PIN,0.3795,0.0,0,38.165.236.166,"71.9420865, 85.344201"
4731094b-8bf5-462d-b623-0b648b838be7,955177.0,244.22,POS,01-01-2025 13:08,40355.61,ATM,Tokyo,Travel,0.0,0.0,6.0,210.68,4.0,Discover,63.0,815.76,OTP,0.3313,0.0,1,66.160.151.117,"-16.680802, -31.005654"
587461fc-0913-478c-a537-0daef2eda51f,449134.0,10.25,Bank Transfer,01-01-2025 11:49,57435.77,Laptop,London,Travel,0.0,0.0,7.0,54.62,4.0,Amex,104.0,1687.31,Biometric,0.2843,0.0,1,110.76.113.159,"80.7510435, 168.023276"
28da1b1f-8263-4829-8b29-ac9bd4a7d0f0,149394.0,33.7,POS,01-01-2025 23:24,20486.11,ATM,New York,Gaming,0.0,1.0,11.0,404.03,4.0,Mastercard,2.0,2821.74,PIN,0.365,0.0,1,64.123.78.94,"-74.3616925, 66.518771"
e2dab460-c5dd-473a-8fd0-5a0e1510655e,169584.0,74.65,ATM Withdrawal,01-01-2025 16:08,30340.77,Tablet,Sydney,Gaming,0.0,1.0,14.0,358.07,2.0,Mastercard,124.0,4807.45,OTP,0.1054,1.0,0,26.185.216.136,"-68.535782, -132.928191"
ff22102b-0c39-4618-b657-46ca92d3ef47,998280.0,219.13,Bank Transfer,02-01-2025 05:53,28223.23,POS,London,Food,0.0,0.0,7.0,191.34,2.0,Visa,84.0,481.73,PIN,0.9366,0.0,1,30.156.227.200,"12.3829495, -41.768296"
6ddfbf6c-2db8-4c5e-aec6-b47fb6a1acc9,390156.0,67.07,POS,01-01-2025 08:05,91277.5,Tablet,Sydney,Bills,0.0,0.0,12.0,341.08,2.0,Visa,137.0,1064.94,PIN,0.2629,1.0,0,208.227.98.184,"47.3220875, -23.667189"
68a9bb78-a9dd-4303-a70f-f6fc449e3b31,568903.0,140.52,POS,01-01-2025 17:08,42728.19,Tablet,Tokyo,Food,0.0,0.0,5.0,220.59,4.0,Visa,232.0,2490.86,Biometric,0.9497,0.0,1,146.124.88.226,"-61.8496215, 48.805842"
a82064e7-e24e-4b40-9297-dc9597a09bec,283168.0,19.9,Bank Transfer,01-01-2025 06:25,80946.48,Laptop,London,Travel,0.0,0.0,8.0,141.41,2.0,Discover,12.0,4639.31,PIN,0.8046,0.0,0,115.165.57.216,"-75.5246765, -70.336726"
22b705d7-a4eb-4c5e-99fb-28c7204dcb41,538816.0,108.44,ATM Withdrawal,02-01-2025 03:24,31063.08,ATM,Mumbai,Shopping,0.0,0.0,4.0,387.57,2.0,Discover,184.0,1478.02,Password,0.952,0.0,1,21.118.76.85,"55.280188, 31.979310"
09a41a8e-e695-428a-b4c5-e0732ce62c5a,938769.0,510.08,Online,01-01-2025 14:10,70922.39,Laptop,Mumbai,Electronics,0.0,0.0,2.0,239.48,2.0,Amex,121.0,883.1,Password,0.8862,0.0,1,191.119.119.147,"-22.477960, 163.502240"
cbd8e81d-a6e8-4d49-b7f5-bf2185e3ef7f,488799.0,170.82,Online,02-01-2025 08:37,65113.6,Laptop,Sydney,Electronics,0.0,0.0,2.0,464.17,0.0,Visa,27.0,3262.03,PIN,0.9329,0.0,1,64.198.23.146,"-85.685237, 121.911291"
366fe9f0-33e1-4ec6-83f1-d16cbacbd7a4,215748.0,238.85,Online,01-01-2025 04:37,86167.0,Tablet,New York,Electronics,0.0,0.0,11.0,290.17,4.0,Visa,112.0,4912.54,Password,0.3654,0.0,1,67.171.29.109,"55.4969485, -47.301544"
74a2e1ee-3648-4c2b-91b8-aa95d496da8a,117896.0,12.08,Online,02-01-2025 08:58,83630.93,ATM,New York,Bills,0.0,1.0,11.0,482.43,4.0,Amex,160.0,3685.12,Password,0.7368,1.0,1,32.72.125.42,"7.1425675, 53.323729"
a61ef260-3014-45d9-967c-4143e5d64b63,798945.0,38.09,ATM Withdrawal,01-01-2025 03:36,69414.65,Laptop,London,Food,1.0,1.0,5.0,221.65,3.0,Mastercard,197.0,4839.19,OTP,0.9226,0.0,1,175.188.223.170,"-26.9729965, 64.431861"
0d094fb0-ef38-4812-a2fc-765ba3425ce9,737139.0,24.12,ATM Withdrawal,01-01-2025 05:55,70616.73,Tablet,Mumbai,Bills,0.0,1.0,1.0,393.98,3.0,Visa,8.0,3189.48,Password,0.4826,0.0,0,129.11.135.9,"-76.2945285, 162.003452"
97b0fd5a-d054-47d1-980c-6485e56941ad,130279.0,11.56,Bank Transfer,01-01-2025 08:59,53411.79,ATM,New York,Travel,0.0,0.0,13.0,335.04,4.0,Mastercard,114.0,1522.53,Biometric,0.6345,0.0,1,40.183.11.160,"-62.885368, 124.648645"
921883af-7067-4d75-ac8b-b9fb69ee0edf,40938.0,3.36,POS,01-01-2025 12:06,5980.64,Laptop,Mumbai,Travel,0.0,0.0,11.0,125.85,4.0,Mastercard,225.0,4670.0,OTP,0.3912,0.0,1,186.90.157.4,"-23.9445085, -27.515788"
5e45e294-379a-4c70-8b2a-9ef077527393,604008.0,117.62,POS,01-01-2025 23:14,12232.98,Laptop,Sydney,Shopping,0.0,1.0,6.0,100.11,3.0,Mastercard,94.0,4530.95,Biometric,0.012,0.0,0,187.212.131.86,"49.116820, 15.002648"
231e0d9c-eb2a-40cd-abfd-64348777c7f1,170157.0,25.82,POS,02-01-2025 00:48,6852.46,Mobile,New York,Electronics,0.0,0.0,2.0,127.35,1.0,Visa,213.0,4350.8,Biometric,0.0148,1.0,0,91.222.56.248,"-41.2810265, -132.786160"
d685a205-4992-48c3-aacc-bcbcf0987565,412103.0,89.91,Bank Transfer,01-01-2025 01:25,14017.76,Laptop,Sydney,Food,0.0,0.0,11.0,468.7,4.0,Mastercard,39.0,4056.22,OTP,0.6373,0.0,1,58.140.102.131,"45.5260595, 160.996101"
2f57f27e-1f80-4816-af21-36dc43c3afa3,121965.0,30.73,Bank Transfer,01-01-2025 05:34,74502.87,ATM,London,Bills,1.0,0.0,5.0,67.49,3.0,Visa,136.0,209.85,Password,0.9991,0.0,1,42.166.84.8,"-68.3116725, 150.069510"
91e2caaa-a0d0-47fb-af43-0b0c438fc735,277738.0,75.89,POS,01-01-2025 15:40,9433.68,ATM,New York,Electronics,0.0,0.0,6.0,420.42,2.0,Discover,77.0,1481.87,OTP,0.6312,0.0,0,43.94.90.66,"-73.973082, 38.497574"
0dc215de-9c53-44f7-b056-f8c46915ca96,545349.0,140.93,Online,02-01-2025 05:51,57408.57,Tablet,Sydney,Food,0.0,0.0,7.0,260.93,1.0,Discover,41.0,893.92,PIN,0.7877,1.0,0,88.248.87.102,"87.249211, -160.276445"
2314545e-7387-4bc3-bd4b-a19df84be233,816856.0,6.88,ATM Withdrawal,01-01-2025 09:07,89878.92,ATM,New York,Gaming,0.0,0.0,2.0,368.97,3.0,Visa,190.0,2370.2,PIN,0.9922,0.0,1,123.86.103.215,"-55.730404, 1.571825"
a53eddb9-ce41-485d-94e3-03aba31ded22,887216.0,30.85,ATM Withdrawal,01-01-2025 00:19,17146.71,POS,Tokyo,Travel,0.0,0.0,5.0,123.23,3.0,Amex,200.0,229.04,Password,0.9287,0.0,1,106.36.189.58,"54.0357765, -48.160023"
8b494173-734c-4af7-a3c2-2ba51eb48296,275733.0,96.21,Bank Transfer,01-01-2025 20:50,43687.11,Mobile,Tokyo,Electronics,0.0,0.0,11.0,31.56,4.0,Discover,181.0,2910.98,Biometric,0.0267,0.0,1,178.3.83.233,"38.037393, 100.089098"
82a128cc-f58e-4951-bb6d-f346ddc4199f,824646.0,284.68,ATM Withdrawal,01-01-2025 14:26,62995.54,Mobile,Mumbai,Food,0.0,0.0,3.0,235.68,1.0,Visa,207.0,139.81,PIN,0.9291,0.0,1,43.120.60.206,"-87.041676, 126.082597"
899fb75b-92d5-4949-a110-d0a660708077,724263.0,52.41,Bank Transfer,02-01-2025 03:59,34738.95,Laptop,London,Electronics,0.0,0.0,7.0,45.73,3.0,Visa,119.0,1146.98,PIN,0.1439,0.0,0,12.90.152.107,"42.700780, 78.362788"
21431055-5ce5-4c96-88e6-65a72eef42c8,303706.0,53.31,Online,02-01-2025 06:09,17780.8,ATM,Tokyo,Bills,0.0,0.0,8.0,47.72,3.0,Amex,182.0,2911.46,Biometric,0.9286,0.0,1,192.132.121.48,"53.255209, 139.292030"
bc44bd91-8331-4ee2-af59-07bc1cb145ac,345312.0,6.93,Online,01-01-2025 07:21,9865.14,ATM,Mumbai,Gaming,0.0,1.0,4.0,324.88,3.0,Visa,36.0,339.05,Biometric,0.9202,0.0,1,109.153.95.225,"-9.740267, 119.396709"
92bcf47c-81d0-42ae-9d6e-5fcfca8bef3d,565419.0,88.08,Online,02-01-2025 04:43,49543.08,Laptop,Sydney,Electronics,1.0,1.0,6.0,305.28,3.0,Visa,121.0,1380.31,Biometric,0.766,0.0,0,99.184.171.246,"-35.8009465, 108.434423"
8b6236d9-3308-4d3b-94e5-2d91964687b3,498880.0,73.08,Online,01-01-2025 02:03,16735.42,Laptop,Mumbai,Bills,0.0,0.0,13.0,439.21,4.0,Discover,110.0,1570.92,Biometric,0.7837,0.0,1,160.133.60.20,"-54.412249, -158.825295"
ae3517d9-c600-4ac2-bf27-96fef5fb6129,269817.0,47.74,ATM Withdrawal,01-01-2025 05:54,34710.39,Laptop,New York,Gaming,0.0,0.0,7.0,483.83,3.0,Visa,38.0,4881.68,PIN,0.6429,1.0,0,13.238.33.67,"39.624999, 71.659282"
cb46f6cb-afd9-480f-987d-6f198f554ed9,217397.0,0.51,Online,01-01-2025 10:09,74081.52,ATM,New York,Shopping,0.0,1.0,4.0,306.87,0.0,Amex,88.0,3128.97,PIN,0.1716,0.0,0,192.21.154.87,"-85.9288315, -86.938730"
39563de8-f1a1-4af8-8765-4630999ea2e0,952447.0,14.75,POS,02-01-2025 05:25,86208.32,Laptop,Tokyo,Food,0.0,1.0,10.0,193.21,4.0,Amex,225.0,1613.13,Biometric,0.7144,0.0,1,86.151.164.159,"75.105218, 15.852151"
4a95fbe8-811a-4689-ab68-5f32e4e6d20d,460974.0,251.85,POS,01-01-2025 16:38,92227.88,POS,Mumbai,Food,0.0,0.0,9.0,115.85,0.0,Amex,237.0,2405.89,Biometric,0.8076,0.0,0,128.120.215.52,"-68.830293, -43.267242"
88e3cc0c-a338-4a76-849a-74ec1e7c15e1,405223.0,1.81,POS,01-01-2025 03:30,90627.26,ATM,London,Gaming,0.0,0.0,12.0,235.9,4.0,Discover,17.0,2102.93,Password,0.5515,0.0,1,115.181.112.224,"84.0367345, -144.231057"
86ac88b7-219c-4d03-9c3d-9460be98d92b,428581.0,93.63,Bank Transfer,01-01-2025 23:00,58491.54,POS,New York,Travel,0.0,0.0,13.0,101.5,1.0,Mastercard,208.0,1457.51,PIN,0.9489,0.0,1,32.5.249.194,"-63.3747875, 90.922146"
efdd5ba8-8bcd-497a-9dfa-0cd3ea4272af,602564.0,84.81,POS,01-01-2025 01:13,56103.28,Laptop,Sydney,Electronics,0.0,0.0,9.0,35.78,0.0,Amex,32.0,3922.04,PIN,0.4135,1.0,0,62.83.21.98,"72.657402, -77.618003"
ab192594-a2ce-48f8-a2ae-3a36bb72273d,378746.0,151.4,Bank Transfer,02-01-2025 08:01,28887.15,ATM,New York,Shopping,0.0,0.0,13.0,235.23,2.0,Amex,236.0,2242.51,Password,0.9328,1.0,1,71.9.117.239,"-30.9523335, -153.973394"
956a8e77-7cb4-4893-aae1-da76855efef3,46409.0,2.03,POS,01-01-2025 07:21,49492.13,Tablet,New York,Electronics,0.0,0.0,3.0,30.75,0.0,Amex,57.0,3585.64,PIN,0.7229,0.0,0,19.23.10.2,"68.3179815, 128.819344"
9386e18e-c38d-4541-9509-0e3ad02cde22,851511.0,7.91,POS,01-01-2025 02:10,73102.25,POS,New York,Travel,0.0,1.0,13.0,437.21,2.0,Amex,119.0,1531.28,PIN,0.3753,1.0,0,181.192.101.223,"-40.882030, -94.066717"
afa7963a-4b85-43e7-94a3-38f04545db95,992597.0,52.61,Bank Transfer,01-01-2025 16:07,37627.79,ATM,Tokyo,Shopping,1.0,1.0,4.0,151.87,4.0,Discover,130.0,650.97,PIN,0.4939,0.0,1,220.144.73.180,"21.971265, -89.477389"
92d84cc9-1fa7-4362-828d-5ef75651d1c3,128963.0,140.37,Online,01-01-2025 09:08,44955.61,Laptop,New York,Bills,0.0,0.0,5.0,152.21,0.0,Discover,140.0,1814.21,Password,0.9813,1.0,1,37.72.1.231,"-44.409591, 65.565878"
c0578d20-377c-4c73-bff9-d1bb833f65e8,210826.0,38.03,Online,01-01-2025 17:10,37445.57,Laptop,Mumbai,Electronics,0.0,0.0,3.0,269.77,0.0,Visa,87.0,1781.44,Biometric,0.8503,0.0,1,25.131.161.138,"51.4087955, 50.378566"
a6ec4b4a-ffdc-4d55-951b-b2da5c0d6312,394678.0,181.39,Online,01-01-2025 21:52,90024.43,Tablet,Tokyo,Electronics,0.0,0.0,9.0,464.87,1.0,Discover,33.0,4777.51,Password,0.0091,0.0,0,212.0.56.17,"52.588231, -116.581257"
e1b5797c-3b80-42cd-a4f9-339d25e106fe,46181.0,29.32,Bank Transfer,02-01-2025 03:34,91662.92,ATM,Mumbai,Gaming,0.0,0.0,9.0,234.36,1.0,Mastercard,167.0,420.28,PIN,0.5998,0.0,0,144.159.119.170,"88.0236295, 47.752373"
533570d6-de9e-44e3-8983-4223b392a4fa,554291.0,54.96,ATM Withdrawal,01-01-2025 15:54,70614.46,Laptop,New York,Travel,0.0,0.0,5.0,244.18,1.0,Amex,100.0,1398.03,OTP,0.9214,0.0,1,98.49.71.19,"-83.8049485, -8.819957"
3cd58b51-6e4f-48f4-9937-798a46c8cd99,331447.0,22.72,Online,01-01-2025 04:14,48365.34,Laptop,New York,Bills,0.0,1.0,11.0,72.88,4.0,Visa,131.0,111.68,Password,0.8678,1.0,1,125.4.74.146,"13.411614, 110.151792"
b60e9f5d-7da3-4dd8-a6e8-b7fd34f22b67,485564.0,139.81,ATM Withdrawal,01-01-2025 17:16,89229.49,ATM,London,Shopping,1.0,0.0,11.0,248.56,4.0,Discover,150.0,1388.81,Password,0.3154,0.0,1,74.101.96.232,"-87.9453105, 157.436477"
1bbc3290-c270-4a8f-aaf4-91c40a621121,859595.0,63.58,ATM Withdrawal,01-01-2025 18:27,30044.57,Mobile,Mumbai,Bills,0.0,0.0,7.0,230.28,2.0,Mastercard,20.0,86.06,OTP,0.4788,0.0,0,92.105.77.234,"41.6344955, 141.073911"
753793b1-37e9-41cc-bce7-e6db88fcbfe0,13740.0,27.37,Bank Transfer,01-01-2025 12:57,57711.41,ATM,Sydney,Travel,1.0,0.0,10.0,495.4,1.0,Mastercard,86.0,376.55,Password,0.9116,0.0,1,169.41.27.188,"-17.802330, -19.963824"
f8cf45b7-e84a-44cf-bbb1-4d7632c5fba8,551215.0,14.42,Bank Transfer,01-01-2025 14:55,51244.98,Mobile,Tokyo,Travel,0.0,0.0,5.0,37.94,2.0,Visa,213.0,757.47,OTP,0.4927,0.0,0,96.211.39.244,"37.312522, -111.093733"
936145dd-98fb-431d-9753-a88bd6cf18fe,332359.0,16.71,Bank Transfer,01-01-2025 05:49,82070.59,Mobile,London,Shopping,0.0,0.0,11.0,324.47,0.0,Mastercard,182.0,3101.12,OTP,0.0503,0.0,0,221.231.234.193,"-34.954354, 3.071559"
df984743-1771-4a9c-939a-d09765a117c6,951333.0,10.14,POS,01-01-2025 14:53,12717.97,ATM,Tokyo,Gaming,0.0,0.0,9.0,350.53,4.0,Amex,64.0,3838.31,Biometric,0.7345,1.0,1,26.113.238.223,"27.1700695, 169.967337"
bc0f362a-ff30-4351-979a-7f6e9a38217b,276374.0,245.7,ATM Withdrawal,02-01-2025 02:55,47037.93,Tablet,Tokyo,Bills,0.0,1.0,8.0,54.2,0.0,Amex,235.0,420.03,PIN,0.1991,1.0,0,124.114.29.19,"70.4255275, 143.355139"
cc0f11d7-a755-401b-abd0-9f13792ebb89,278943.0,79.57,Bank Transfer,01-01-2025 12:54,35287.38,ATM,Tokyo,Gaming,0.0,1.0,5.0,434.39,2.0,Visa,143.0,2883.62,Biometric,0.8278,0.0,0,150.93.193.9,"74.765678, -157.905412"
